,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
368,Entire area,54334.32892304681,3413.3710067636025,1198504.5998444397,5978.099999999999,subbasin,020402030701,12,020402030701,12,Upper French Creek,PA,14696.99,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
369,Entire area,196634.292052931,9162.893247766797,6410666.247207893,12137.300000000001,subbasin,020402030702,12,020402030702,12,Lower French Creek,PA,30047.5,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
370,Entire area,1407328.7642741161,147184.70378909385,74903496.28817534,93268.4,subbasin,0204020308,10,0204020308,10,Perkiomen Creek,PA,231706.67,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
371,Entire area,47259.58583358091,4702.1689655162145,2773080.7552770325,4648.8,subbasin,020402030801,12,020402030801,12,Hosensack Creek,PA,11493.21,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
372,Entire area,64337.18125550167,4997.619164329303,2503873.0463571963,6141.0,subbasin,020402030802,12,020402030802,12,West Branch Perkiomen Creek,PA,15241.94,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
373,Entire area,24725.898369349146,3296.137875189362,2305706.844506662,4498.9,subbasin,020402030803,12,020402030803,12,Macoby Creek,PA,11120.7,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
374,Entire area,72331.11406792991,8484.713158989258,5889777.259402425,12614.800000000003,subbasin,020402030804,12,020402030804,12,Unami Creek,PA,31245.76,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
375,Entire area,182006.01308124376,13910.62269502944,9976197.715766149,14346.7,subbasin,020402030805,12,020402030805,12,Swamp Creek,PA,35476.44,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
376,Entire area,128954.73106239116,5197.703433930482,4110755.049732109,10980.2,subbasin,020402030806,12,020402030806,12,Upper Perkiomen Creek,PA,27912.05,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
377,Entire area,640913.3330333913,55330.62583425046,19115686.85069966,15771.599999999999,subbasin,020402030807,12,020402030807,12,East Branch Perkiomen Creek,PA,39018.48,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
378,Entire area,159232.71022616877,12895.182491699004,17863014.47078607,14437.900000000001,subbasin,020402030808,12,020402030808,12,Skippack Creek,PA,35686.4,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
379,Entire area,87568.19734455936,38369.93017016035,10365404.295648033,9828.5,subbasin,020402030809,12,020402030809,12,Lower Perkiomen Creek,PA,24511.7,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
380,Entire area,194008.02704094045,12135.451122779888,13877585.550136246,16480.2,subbasin,0204020309,10,0204020309,10,Wissahickon Creek,PA,40757.64,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
381,Entire area,65258.2440352173,4943.704600817582,5979839.981007621,7119.200000000001,subbasin,020402030901,12,020402030901,12,Upper Wissahickon Creek,PA,17611.43,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
382,Entire area,124167.24545221512,7051.377380089731,7636627.273322993,9361.0,subbasin,020402030902,12,020402030902,12,Lower Wissahickon Creek,PA,23146.21,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
383,Entire area,1544206.565331072,151157.66310348705,57442884.20791869,68482.1,subbasin,0204020310,10,0204020310,10,Lower Schuylkill River,PA,172162.6,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
384,Entire area,53343.59866434183,2398.328287400906,1311521.1630858833,3749.6000000000004,subbasin,020402031001,12,020402031001,12,Pigeon Creek,PA,9287.82,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
385,Entire area,242387.01240097894,20952.3345284432,6813410.400647711,8272.8,subbasin,020402031002,12,020402031002,12,Sprogles Run-Schuylkill River,PA,20868.66,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
386,Entire area,165315.92450739612,4448.856190889584,4048881.29832045,10011.2,subbasin,020402031003,12,020402031003,12,Pickering Creek,PA,24862.36,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
387,Entire area,42535.13143096745,3873.4372874808323,3711873.4447601964,6015.4,subbasin,020402031004,12,020402031004,12,Little Valley Creek-Valley Creek,PA,14943.02,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
388,Entire area,39983.77184405193,2249.448273579267,3737938.5813488755,5485.000000000001,subbasin,020402031005,12,020402031005,12,Stony Creek,PA,13565.64,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
389,Entire area,163968.5631952445,14958.07648619988,14114001.769311033,13094.8,subbasin,020402031006,12,020402031006,12,Mingo Creek-Schuylkill River,PA,33177.14,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
390,Entire area,512594.8028201826,59157.466175102876,18155750.71073468,13642.5,subbasin,020402031007,12,020402031007,12,Plymouth Creek-Schuylkill River,PA,34286.28,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
391,Entire area,334292.0794085122,43357.200654548775,5908857.703270873,8210.8,subbasin,020402031008,12,020402031008,12,City of Philadelphia-Schuylkill River,PA,21171.69,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
392,Entire area,3368279.52396227,232261.60069919864,8560966.411850993,120.6,subbasin,0204020400,10,0204020400,10,Delaware River-Delaware Bay,"DE,NJ",265274.96,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
393,Entire area,3368279.52396227,232261.60069919864,8560966.411850993,120.6,subbasin,020402040000,12,020402040000,12,Delaware River-Delaware Bay,"DE,NJ",265274.96,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
394,Entire area,737905.2051416531,32983.39589816793,16841309.7552926,31603.399999999998,subbasin,0204020501,10,0204020501,10,East Branch Brandywine Creek,PA,78952.5,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
395,Entire area,99240.51881942825,2651.386159338728,1719354.0448076327,5053.4,subbasin,020402050101,12,020402050101,12,Marsh Creek,PA,12998.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
396,Entire area,72510.10995906973,3059.685132701317,2358971.1634512474,4644.9,subbasin,020402050102,12,020402050102,12,Beaver  Creek,PA,11498.53,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
397,Entire area,255056.7005798232,12619.086248602418,5795849.131530318,11164.599999999999,subbasin,020402050103,12,020402050103,12,Upper East Branch Brandywine Creek,PA,27841.17,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
398,Entire area,52804.80020960607,3998.599257058856,3547153.5537177543,5330.299999999999,subbasin,020402050104,12,020402050104,12,Valley Creek,PA,13227.7,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
399,Entire area,258293.07557372592,10654.639100466615,3419981.8617856456,5410.2,subbasin,020402050105,12,020402050105,12,Lower East Branch Brandywine Creek,PA,13386.18,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
400,Entire area,726923.5294926804,37863.93394702108,20875833.79508714,34885.200000000004,subbasin,0204020502,10,0204020502,10,West Branch Brandywine Creek,PA,86388.36,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
401,Entire area,27450.552655380576,2244.4303476796554,453174.0771142636,1247.3,subbasin,020402050201,12,020402050201,12,Sucker Run,PA,3082.91,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
402,Entire area,337666.90556954994,17589.468756915365,9885173.895238357,15015.700000000004,subbasin,020402050202,12,020402050202,12,Upper West Branch Brandywine Creek,PA,37258.38,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
403,Entire area,109380.36938066977,6206.6634302717075,3430079.5355768274,5608.000000000001,subbasin,020402050203,12,020402050203,12,Doe Run,PA,13872.67,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
404,Entire area,135185.01106350878,7312.986551536243,4409516.137987283,6960.599999999999,subbasin,020402050204,12,020402050204,12,Buck Run,PA,17209.55,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
405,Entire area,117240.69082357145,4510.384860618109,2697890.14917041,6053.599999999999,subbasin,020402050205,12,020402050205,12,Lower West Branch Brandywine Creek,PA,14964.85,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
406,Entire area,572300.3599025898,27185.485104658623,27561817.56608216,41584.3,subbasin,0204020503,10,0204020503,10,White Clay Creek,"DE,MD,PA",103106.43,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
407,Entire area,79912.86993251687,4109.117298023603,2492093.4787074854,3530.1,subbasin,020402050301,12,020402050301,12,Middle Branch White Clay Creek,PA,8728.99,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
408,Entire area,55629.24741284403,2151.459574398188,1350924.9392853978,2573.7,subbasin,020402050302,12,020402050302,12,West Branch White Clay Creek,PA,6360.37,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
409,Entire area,155931.6866168037,7178.913351065954,5823903.511350161,8670.899999999998,subbasin,020402050303,12,020402050303,12,East Branch White Clay Creek,"DE,PA",21476.22,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
410,Entire area,87263.77351957289,5573.848796683774,2996145.136592476,4534.400000000001,subbasin,020402050304,12,020402050304,12,West Branch Red Clay Creek,PA,11233.48,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
411,Entire area,49946.49943932014,1901.6457373959468,1321261.5681194956,2603.7000000000003,subbasin,020402050305,12,020402050305,12,East Branch Red Clay Creek,PA,6447.61,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
412,Entire area,49033.84704433101,2253.662344642388,3496977.9499739716,5654.8,subbasin,020402050306,12,020402050306,12,Upper White Clay Creek,"DE,MD,PA",13982.37,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
413,Entire area,47020.98546505416,2487.116218223922,4773211.26712116,6886.4,subbasin,020402050307,12,020402050307,12,Red Clay Creek,"DE,PA",17212.38,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
414,Entire area,47561.45047214704,1529.7217842248501,5307299.714932012,7130.299999999999,subbasin,020402050308,12,020402050308,12,Lower White Clay Creek,"DE,PA",17665.02,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
415,Entire area,195858.77380947678,7999.306358814273,9899824.35435844,16992.8,subbasin,0204020504,10,0204020504,10,Brandywine Creek,"DE,PA",42235.22,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
416,Entire area,127467.56621773967,4141.497419732375,4379295.206555089,7640.6,subbasin,020402050401,12,020402050401,12,Upper Brandywine Creek,PA,18938.1,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
417,Entire area,35572.3476387758,2511.863997003047,3694907.7841205783,6461.6,subbasin,020402050402,12,020402050402,12,Middle Brandywine Creek,"DE,PA",16050.32,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
418,Entire area,32818.859952961306,1345.9449420788508,1825621.363682773,2890.6,subbasin,020402050403,12,020402050403,12,Lower Brandywine Creek,DE,7246.81,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
419,Entire area,232812.6315222585,9058.582493263819,10285488.987291113,19702.3,subbasin,0204020505,10,0204020505,10,Christina River,"DE,MD,PA",49432.14,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
420,Entire area,18976.080973878263,955.2333442423003,1656291.6599213383,3848.6000000000004,subbasin,020402050501,12,020402050501,12,Muddy Run,"DE,MD",9569.63,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
421,Entire area,105431.26796304529,6122.774764727783,4509627.360064075,6320.199999999999,subbasin,020402050502,12,020402050502,12,Upper Christina River,"DE,MD,PA",15623.64,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
422,Entire area,24797.774247061378,568.5755754295285,1490484.6957448695,3623.6000000000004,subbasin,020402050503,12,020402050503,12,Middle Christina River,DE,9070.61,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
423,Entire area,30612.418189706026,220.68603358310463,558597.4821142707,2518.3,subbasin,020402050504,12,020402050504,12,Little Mill Creek,DE,6236.67,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
424,Entire area,52995.090148567586,1191.3127752811017,2070487.7894465607,3391.6,subbasin,020402050505,12,020402050505,12,Lower Christina River,DE,8931.59,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
425,Entire area,48176.96907704475,2818.749892161404,2614012.0910989624,4366.0,subbasin,0204020506,10,0204020506,10,Shellpot Creek-Frontal Delaware River,DE,11422.39,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
426,Entire area,13070.99218091118,638.7425921636756,1443227.999112876,1790.1,subbasin,020402050601,12,020402050601,12,Stoney Creek-Frontal Delaware River,DE,4897.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
427,Entire area,35105.976896133565,2180.0072999977288,1170784.0919860862,2575.8999999999996,subbasin,020402050602,12,020402050602,12,Shellpot Creek-Frontal Delaware River,DE,6525.39,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
428,Entire area,219845.1069093002,35780.03397173396,14513525.826898236,17839.4,subbasin,0204020507,10,0204020507,10,Chesapeake and Delaware Canal-Frontal Delaware River,DE,50357.46,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
429,Entire area,30762.721760563123,1858.871015948593,1182713.3484784402,2028.5,subbasin,020402050701,12,020402050701,12,Broad Dyke Canal-Frontal Delaware River,DE,5828.18,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
430,Entire area,25980.909963356036,928.0977800630949,1842902.1006634857,2787.4,subbasin,020402050702,12,020402050702,12,Army Creek-Frontal Delaware River,DE,7889.14,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
431,Entire area,71549.1462581707,28892.70311898074,4763846.769628101,3016.3,subbasin,020402050703,12,020402050703,12,Red Lion Creek-Frontal Delaware River,DE,8031.29,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
432,Entire area,14017.241444010564,1116.41597515213,1347720.723379014,2577.3,subbasin,020402050704,12,020402050704,12,Dragon Creek-Frontal Delaware River,DE,6493.14,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
433,Entire area,77535.08748319976,2983.946081589403,5376342.884749195,7429.900000000001,subbasin,020402050705,12,020402050705,12,Chesapeake and Delaware Canal-Frontal Delaware River,DE,22115.71,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
434,Entire area,198724.87307336382,1180.239117242845,4967148.073292838,22958.9,subbasin,0204020508,10,0204020508,10,Appoquinimink River-Frontal Delaware River,DE,61592.96,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
435,Entire area,26097.021413596038,432.66381518071114,1136381.7106402963,2952.5,subbasin,020402050801,12,020402050801,12,Augustine Creek-Frontal Delaware River,DE,8452.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
436,Entire area,121360.55895434051,195.90310114781659,2072147.7352998604,11746.5,subbasin,020402050802,12,020402050802,12,Appoquinimink River-Frontal Delaware River,DE,30742.58,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
437,Entire area,51267.29270542728,551.6722009143173,1758618.627352682,8259.9,subbasin,020402050803,12,020402050803,12,Blackbird Creek-Frontal Delaware River,DE,22397.45,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
438,Entire area,565224.1316351079,27707.861742141216,16996000.77565405,34684.8,subbasin,0204020601,10,0204020601,10,Salem River-Frontal Delaware River,"DE,NJ",95692.57,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
439,Entire area,38684.68843609339,1348.6970858375812,1093124.5502618663,3728.7000000000007,subbasin,020402060101,12,020402060101,12,Game Creek,NJ,9373.98,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
440,Entire area,190541.83757737273,2588.594102146217,3994838.359870535,11020.800000000001,subbasin,020402060102,12,020402060102,12,Headwaters Salem River,NJ,27532.21,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
441,Entire area,181110.68047962,16116.139299220986,3804481.063206342,3239.1,subbasin,020402060103,12,020402060103,12,Whooping John Creek-Frontal Delaware River,"DE,NJ",10236.17,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
442,Entire area,42120.96265310275,3610.8924416992386,2443104.1767005483,4068.5999999999995,subbasin,020402060104,12,020402060104,12,Mannington Creek,NJ,10464.99,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
443,Entire area,24316.306038583713,2451.8649381816185,2098493.7144967746,3046.7000000000003,subbasin,020402060105,12,020402060105,12,Mill Creek-Frontal Delaware River,"DE,NJ",10062.3,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
444,Entire area,88449.6564503353,1591.6738750555778,3561958.9111179863,9580.900000000001,subbasin,020402060106,12,020402060106,12,Salem River-Frontal Delaware River,"DE,NJ",28022.92,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
445,Entire area,143311.95366232388,3371.5169389797975,4349229.0052329805,17089.5,subbasin,0204020602,10,0204020602,10,Alloway Creek,"DE,NJ",45316.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
446,Entire area,82854.10306444473,1817.1088663257274,2236679.727931417,8933.599999999999,subbasin,020402060201,12,020402060201,12,Cedar Brook-Alloway Creek,NJ,22394.29,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
447,Entire area,28157.12942849432,1134.4410897933985,1204559.1660489233,3178.3000000000006,subbasin,020402060202,12,020402060202,12,Town of Quinton-Alloway Creek,NJ,8074.32,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
448,Entire area,32300.72116938483,419.9669828606714,907990.1112526407,4977.6,subbasin,020402060203,12,020402060203,12,Alloway Creek-Frontal Delaware River,"DE,NJ",14848.13,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
449,Entire area,671717.0067200417,15361.298313169504,10015270.610794775,26747.000000000007,subbasin,0204020603,10,0204020603,10,Cohansey River,NJ,68348.35,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
450,Entire area,424167.6595856135,12095.325059053688,5946427.091048178,11774.100000000002,subbasin,020402060301,12,020402060301,12,Upper Cohansey River,NJ,29258.05,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
451,Entire area,194917.6453098425,2801.541050510781,2645473.121190858,9338.300000000003,subbasin,020402060302,12,020402060302,12,Middle Cohansey River,NJ,23716.63,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
452,Entire area,52631.701824585674,464.4322036050343,1423370.3985557386,5634.6,subbasin,020402060303,12,020402060303,12,Lower Cohansey River,NJ,15373.67,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
453,Entire area,702479.387697882,27530.380138308035,14661781.055943524,46493.2,subbasin,0204020604,10,0204020604,10,Upper Maurice River,NJ,115701.41,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
454,Entire area,37934.915194202535,1007.0980183769866,1653473.6092680092,7657.799999999999,subbasin,020402060401,12,020402060401,12,Scotland Run,NJ,19110.13,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
455,Entire area,92565.75154976553,2545.88339485184,4372342.724760928,11946.500000000002,subbasin,020402060402,12,020402060402,12,Reed Branch-Still Run,NJ,29703.18,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
456,Entire area,74358.13760973777,2417.9018168308867,2343612.38349982,6325.299999999998,subbasin,020402060403,12,020402060403,12,Upper Muddy Run,NJ,15746.36,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
457,Entire area,127181.25647074281,2114.3898733985484,2418395.095260151,8509.099999999999,subbasin,020402060404,12,020402060404,12,Lower Muddy Run,NJ,21225.44,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
458,Entire area,373069.98474244395,19413.312092458764,3814695.68321895,12054.500000000002,subbasin,020402060405,12,020402060405,12,Burnt Mill Branch-Maurice River,NJ,29916.31,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
459,Entire area,473616.6967261897,9991.056577608424,8299700.844741186,50556.5,subbasin,0204020605,10,0204020605,10,Lower Maurice River,NJ,130646.55,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
460,Entire area,73048.7599390344,1367.4980336544904,973450.3870612319,4918.0,subbasin,020402060501,12,020402060501,12,Mill Creek,NJ,12159.12,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
461,Entire area,55764.624858531555,2166.5768689427578,998245.8891623013,3760.7999999999993,subbasin,020402060502,12,020402060502,12,Union Lake-Maurice River,NJ,10162.42,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
462,Entire area,90499.68089887442,530.4464896053237,1646668.7301298506,10029.0,subbasin,020402060503,12,020402060503,12,Manantico Creek,NJ,25084.76,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
463,Entire area,29925.677196420475,365.4303566169465,461335.3571055156,4967.400000000001,subbasin,020402060504,12,020402060504,12,Buckshutem Creek,NJ,12455.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
464,Entire area,144941.71380311827,4984.551003697446,2371633.8547651544,6351.2,subbasin,020402060505,12,020402060505,12,White Marsh Run-Maurice River,NJ,16178.1,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
465,Entire area,52176.320687923624,493.7346223777404,669492.9275651443,9266.3,subbasin,020402060506,12,020402060506,12,Manumuskin River,NJ,23167.31,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
466,Entire area,26451.042486940976,107.47665767390237,1233155.1312414072,11263.800000000001,subbasin,020402060507,12,020402060507,12,Muskee Creek-Maurice River,NJ,31439.36,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
467,Entire area,467722.82117685897,2361.977349184074,10549313.150522856,41841.100000000006,subbasin,0204020606,10,0204020606,10,Stow Creek-Frontal Delaware Bay,"DE,NJ",170561.25,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
468,Entire area,60911.4899770223,1190.329376802128,1554919.537621365,4040.5999999999995,subbasin,020402060601,12,020402060601,12,Sarah Run-Stow Creek,NJ,10115.68,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
469,Entire area,92336.53212365505,497.72585029382475,3632520.2262670607,7076.300000000001,subbasin,020402060602,12,020402060602,12,Mad Horse Creek-Frontal Delaware Bay,"DE,NJ",24735.24,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
470,Entire area,59122.34015883662,322.4035804091386,1108179.759210548,4723.2,subbasin,020402060603,12,020402060603,12,Stow Creek-Frontal Delaware Bay,NJ,17296.84,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
471,Entire area,147659.8177120094,158.36462267322216,2739856.0502059073,14175.9,subbasin,020402060604,12,020402060604,12,Back Creek-Frontal Delaware Bay,NJ,51679.62,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
472,Entire area,108322.39330147099,195.03871372992103,1514284.5356117708,11825.100000000004,subbasin,020402060605,12,020402060605,12,Oranoaken Creek-Frontal Delware Bay,NJ,66733.88,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
473,Entire area,248988.7333858749,9524.603284237344,10087460.474039828,33029.3,subbasin,0204020607,10,0204020607,10,Dennis Creek-Frontal Delaware Bay,NJ,138365.19,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
474,Entire area,171569.65099922504,8618.084653668422,4961958.483513342,7870.6,subbasin,020402060701,12,020402060701,12,Fishing Creek-Frontal Delaware Bay,NJ,27580.99,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
475,Entire area,32552.271892219065,229.54645999519988,2616904.5332249464,17086.3,subbasin,020402060702,12,020402060702,12,Dennis Creek-Frontal Delaware Bay,NJ,54580.79,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
476,Entire area,44866.810494430814,676.9721705737223,2508597.45730154,8072.399999999999,subbasin,020402060703,12,020402060703,12,West Creek-Frontal Delaware Bay,NJ,56203.41,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
477,Entire area,201812.00304412682,7369.780086315876,8631970.162911378,18100.100000000002,subbasin,0204020701,10,0204020701,10,Smyrna River-Frontal Delaware Bay,DE,47607.87,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
478,Entire area,147465.40761425233,6476.001942678344,6584372.2628696,9183.2,subbasin,020402070101,12,020402070101,12,Duck Creek,DE,22878.11,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
479,Entire area,45560.578187711224,667.9470089727168,1611686.231227088,7039.5,subbasin,020402070102,12,020402070102,12,Smryna River,DE,17673.16,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
480,Entire area,8786.017242163287,225.83113466481632,435911.66881468927,1877.3999999999999,subbasin,020402070103,12,020402070103,12,Cedar Swamp-Frontal Delaware Bay,DE,7056.6,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
481,Entire area,385883.7675324978,8091.42141225497,9317398.678670257,31217.8,subbasin,0204020702,10,0204020702,10,Leipsic River-Frontal Delaware Bay,DE,113098.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
482,Entire area,105587.00107175409,3873.8756575553516,3757326.1933813025,7301.2,subbasin,020402070201,12,020402070201,12,Upper Leipsic River,DE,18272.33,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
483,Entire area,47406.51412015335,1469.9607462205568,1063605.6628182153,5478.0,subbasin,020402070202,12,020402070202,12,Lower Lepsic River,DE,14284.39,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
484,Entire area,63034.54830214247,287.30774837377214,732979.8631432971,6240.999999999999,subbasin,020402070203,12,020402070203,12,Duck Creek-Frontal Delaware Bay,DE,29397.0,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
485,Entire area,76002.24073508085,858.7169876843075,1026852.900039142,6401.4,subbasin,020402070204,12,020402070204,12,Simons River-Frontal Delaware Bay,DE,23039.83,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
486,Entire area,93853.46330336708,1601.5602724209823,2736634.0592882996,5796.200000000001,subbasin,020402070205,12,020402070205,12,Little River-Frontal Delaware Bay,DE,28105.38,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
487,Entire area,274863.6282746657,8892.723363859075,10125579.089836305,22305.0,subbasin,0204020703,10,0204020703,10,Saint Jones River,DE,63416.32,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
488,Entire area,101512.58583700679,2710.254135421538,5059064.283671993,9814.0,subbasin,020402070301,12,020402070301,12,Upper Saint Jones River,DE,24556.58,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
