,Source,Unit,Sediment,TotalN,TotalP,gwlfe_endpoint,huc_run,huc_run_level,huc,huc_name,huc_states,huc_areaacres,huc_level,land_use_source,stream_layer,weather_source,closest_weather_stations
2261,Mean Annual Concentration,mg/l,67.53439769816478,2.185718509419905,0.07191964261325835,gwlfe,020403020102,12,020403020102,Upper Hospitality Branch,NJ,9198.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2262,Mean Low-Flow Concentration,mg/l,113.85504702925691,2.4395004249483283,0.13413897684056653,gwlfe,020403020102,12,020403020102,Upper Hospitality Branch,NJ,9198.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2263,Total Loads,kg,1197689.5610120203,38762.650312554884,1275.4597379337483,gwlfe,020403020102,12,020403020102,Upper Hospitality Branch,NJ,9198.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2264,Loading Rates,kg/ha,189.98053938970574,8.755009929530543,0.2845299430182868,gwlfe,020403020103,12,020403020103,Marsh Lake Branch,NJ,11333.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2265,Mean Annual Concentration,mg/l,40.7870818282101,1.8796204471767253,0.06108597283565591,gwlfe,020403020103,12,020403020103,Marsh Lake Branch,NJ,11333.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2266,Mean Low-Flow Concentration,mg/l,54.419239686777196,1.9821208975709639,0.0770524433876471,gwlfe,020403020103,12,020403020103,Marsh Lake Branch,NJ,11333.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2267,Total Loads,kg,852005.7250010135,39263.59303096563,1276.031435454111,gwlfe,020403020103,12,020403020103,Marsh Lake Branch,NJ,11333.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2268,Loading Rates,kg/ha,123.12287885386267,3.7448249619380514,0.15354436199512816,gwlfe,020403020104,12,020403020104,Lower Hospitality Branch,NJ,14376.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2269,Mean Annual Concentration,mg/l,26.19701850554371,0.796791382244677,0.032669837889207895,gwlfe,020403020104,12,020403020104,Lower Hospitality Branch,NJ,14376.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2270,Mean Low-Flow Concentration,mg/l,30.64495132349574,0.8859350302967156,0.04309080690718616,gwlfe,020403020104,12,020403020104,Lower Hospitality Branch,NJ,14376.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2271,Total Loads,kg,708793.7889859166,21558.208340884976,883.9241831335539,gwlfe,020403020104,12,020403020104,Lower Hospitality Branch,NJ,14376.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2272,Loading Rates,kg/ha,240.52389273292863,9.014710061364173,0.2894665792812546,gwlfe,020403020105,12,020403020105,Penny Pot Stream,NJ,7862.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2273,Mean Annual Concentration,mg/l,53.11158564501913,1.9905945311669713,0.06391892648244302,gwlfe,020403020105,12,020403020105,Penny Pot Stream,NJ,7862.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2274,Mean Low-Flow Concentration,mg/l,65.40658653866036,2.1334582904993002,0.08654909483534767,gwlfe,020403020105,12,020403020105,Penny Pot Stream,NJ,7862.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2275,Total Loads,kg,761787.2730637314,28551.389706352602,916.7985498995893,gwlfe,020403020105,12,020403020105,Penny Pot Stream,NJ,7862.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2276,Loading Rates,kg/ha,213.98290618311523,6.420054670006335,0.19713231249099084,gwlfe,020403020106,12,020403020106,Squankum Branch-Great Egg Harbor River,NJ,17625.72,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2277,Mean Annual Concentration,mg/l,46.353358847537976,1.3907236949336175,0.042703153183274806,gwlfe,020403020106,12,020403020106,Squankum Branch-Great Egg Harbor River,NJ,17625.72,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2278,Mean Low-Flow Concentration,mg/l,63.54205414599597,1.4875652080506223,0.07081925311523644,gwlfe,020403020106,12,020403020106,Squankum Branch-Great Egg Harbor River,NJ,17625.72,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2279,Total Loads,kg,1519856.3877468125,45599.722304653995,1400.1716759297606,gwlfe,020403020106,12,020403020106,Squankum Branch-Great Egg Harbor River,NJ,17625.72,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2280,Loading Rates,kg/ha,112.82106025275976,5.802995697950668,0.13914295287448045,gwlfe,020403020107,12,020403020107,Deep Run,NJ,12861.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2281,Mean Annual Concentration,mg/l,25.756422975671203,1.3247917666042464,0.031765565225942274,gwlfe,020403020107,12,020403020107,Deep Run,NJ,12861.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2282,Mean Low-Flow Concentration,mg/l,30.323193285287516,1.3912877602802813,0.042006620210531025,gwlfe,020403020107,12,020403020107,Deep Run,NJ,12861.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2283,Total Loads,kg,586364.8964516685,30159.909540959015,723.1676689745374,gwlfe,020403020107,12,020403020107,Deep Run,NJ,12861.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2284,Loading Rates,kg/ha,233.5738933661874,5.246829556980131,0.17985419153650398,gwlfe,020403020108,12,020403020108,Indian Branch-Great Egg Harbor River,NJ,18501.25,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2285,Mean Annual Concentration,mg/l,50.374678069269216,1.1315791589894446,0.03878899678165672,gwlfe,020403020108,12,020403020108,Indian Branch-Great Egg Harbor River,NJ,18501.25,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2286,Mean Low-Flow Concentration,mg/l,58.22126656910462,1.2214316776366398,0.04875962875553672,gwlfe,020403020108,12,020403020108,Indian Branch-Great Egg Harbor River,NJ,18501.25,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2287,Total Loads,kg,1741783.8802209958,39126.13268935653,1341.1906917068636,gwlfe,020403020108,12,020403020108,Indian Branch-Great Egg Harbor River,NJ,18501.25,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2288,Loading Rates,kg/ha,801.9017740857133,2.878811641491024,0.23722998098906942,gwlfe,0204030202,10,0204030202,Lower Great Egg Harbor River,NJ,110918.99,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2289,Mean Annual Concentration,mg/l,211.092540080358,0.7578180787891488,0.06244839566204158,gwlfe,0204030202,10,0204030202,Lower Great Egg Harbor River,NJ,110918.99,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2290,Mean Low-Flow Concentration,mg/l,255.44567054641809,0.9105751442636731,0.08551797856277983,gwlfe,0204030202,10,0204030202,Lower Great Egg Harbor River,NJ,110918.99,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2291,Total Loads,kg,34971497.699119814,125546.9908535726,10345.76553192001,gwlfe,0204030202,10,0204030202,Lower Great Egg Harbor River,NJ,110918.99,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2292,Loading Rates,kg/ha,135.416081815052,2.51502499870724,0.11788002081306355,gwlfe,020403020201,12,020403020201,Makepeace Stream-Great Egg Harbor River,NJ,19540.29,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2293,Mean Annual Concentration,mg/l,30.738510125657008,0.5708932081983333,0.026757946063775805,gwlfe,020403020201,12,020403020201,Makepeace Stream-Great Egg Harbor River,NJ,19540.29,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2294,Mean Low-Flow Concentration,mg/l,35.9076725742092,0.6243152043900579,0.0332509558963236,gwlfe,020403020201,12,020403020201,Makepeace Stream-Great Egg Harbor River,NJ,19540.29,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2295,Total Loads,kg,1040970.5041286676,19333.500170062296,906.167295994182,gwlfe,020403020201,12,020403020201,Makepeace Stream-Great Egg Harbor River,NJ,19540.29,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2296,Loading Rates,kg/ha,299.733971648407,3.045214713793518,0.17795673927082523,gwlfe,020403020202,12,020403020202,Babcock Creek-Great Egg Harbor River,NJ,28635.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2297,Mean Annual Concentration,mg/l,65.2872049680897,0.6633000460304569,0.03876203303993757,gwlfe,020403020202,12,020403020202,Babcock Creek-Great Egg Harbor River,NJ,28635.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2298,Mean Low-Flow Concentration,mg/l,73.27356166904944,0.857723832519518,0.06143620549405045,gwlfe,020403020202,12,020403020202,Babcock Creek-Great Egg Harbor River,NJ,28635.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2299,Total Loads,kg,3414209.7242526747,34687.43176187921,2027.069625686116,gwlfe,020403020202,12,020403020202,Babcock Creek-Great Egg Harbor River,NJ,28635.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2300,Loading Rates,kg/ha,133.7506808885612,4.516159235373599,0.13435476784730324,gwlfe,020403020203,12,020403020203,Headwaters South River,NJ,19338.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2301,Mean Annual Concentration,mg/l,28.619120025872196,0.9663390298610581,0.028748378711236998,gwlfe,020403020203,12,020403020203,Headwaters South River,NJ,19338.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2302,Mean Low-Flow Concentration,mg/l,33.28281233040979,1.047140643758364,0.037579129879169414,gwlfe,020403020203,12,020403020203,Headwaters South River,NJ,19338.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2303,Total Loads,kg,1044873.6941695288,35280.68756266208,1049.5928818999175,gwlfe,020403020203,12,020403020203,Headwaters South River,NJ,19338.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2304,Loading Rates,kg/ha,249.57485504152706,2.2196044649976505,0.12936946449946835,gwlfe,020403020204,12,020403020204,Stephen Creek-Great Egg Harbor River,NJ,22638.68,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2305,Mean Annual Concentration,mg/l,56.08536245998465,0.49879752876739103,0.029072373122282325,gwlfe,020403020204,12,020403020204,Stephen Creek-Great Egg Harbor River,NJ,22638.68,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2306,Mean Low-Flow Concentration,mg/l,66.70008761702502,0.5632820849347258,0.037732318828184896,gwlfe,020403020204,12,020403020204,Stephen Creek-Great Egg Harbor River,NJ,22638.68,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2307,Total Loads,kg,2229402.2651149533,19827.282764931017,1155.631552480851,gwlfe,020403020204,12,020403020204,Stephen Creek-Great Egg Harbor River,NJ,22638.68,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2308,Loading Rates,kg/ha,827.5870196376816,2.159264747997099,0.23215353739537817,gwlfe,020403020205,12,020403020205,English Creek-Great Egg Harbor River,NJ,20766.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2309,Mean Annual Concentration,mg/l,226.26995509771407,0.5903629781280039,0.06347292699832957,gwlfe,020403020205,12,020403020205,English Creek-Great Egg Harbor River,NJ,20766.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2310,Mean Low-Flow Concentration,mg/l,271.6091743879819,0.7453630460589376,0.08694814518798041,gwlfe,020403020205,12,020403020205,English Creek-Great Egg Harbor River,NJ,20766.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2311,Total Loads,kg,6444916.674130409,16815.49015150221,1807.918887820247,gwlfe,020403020205,12,020403020205,English Creek-Great Egg Harbor River,NJ,20766.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2312,Loading Rates,kg/ha,315.99402123254055,1.9235945550788889,0.12188749891154549,gwlfe,0204030203,10,0204030203,Tuckahoe River,NJ,65348.61,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2313,Mean Annual Concentration,mg/l,88.02146767619553,0.535825378251005,0.03395227702007576,gwlfe,0204030203,10,0204030203,Tuckahoe River,NJ,65348.61,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2314,Mean Low-Flow Concentration,mg/l,110.03961721548767,0.6240950547558505,0.047579871898569874,gwlfe,0204030203,10,0204030203,Tuckahoe River,NJ,65348.61,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2315,Total Loads,kg,8111218.931615959,49376.55627486449,3128.7180208105697,gwlfe,0204030203,10,0204030203,Tuckahoe River,NJ,65348.61,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2316,Loading Rates,kg/ha,78.71244703684245,2.0451409940704894,0.09700563594098122,gwlfe,020403020301,12,020403020301,Upper Tuckahoe River,NJ,19585.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2317,Mean Annual Concentration,mg/l,17.415852590954746,0.45250624801156103,0.021463388823996114,gwlfe,020403020301,12,020403020301,Upper Tuckahoe River,NJ,19585.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2318,Mean Low-Flow Concentration,mg/l,21.310331164268685,0.48324107350187906,0.02556226867024415,gwlfe,020403020301,12,020403020301,Upper Tuckahoe River,NJ,19585.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2319,Total Loads,kg,623197.9281694965,16192.199306453693,768.0324219991247,gwlfe,020403020301,12,020403020301,Upper Tuckahoe River,NJ,19585.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2320,Loading Rates,kg/ha,76.69165233939675,2.681392019453673,0.10357986750139932,gwlfe,020403020302,12,020403020302,Middle Tuckahoe River,NJ,18908.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2321,Mean Annual Concentration,mg/l,17.63893672315567,0.6167151537146027,0.02382317596398266,gwlfe,020403020302,12,020403020302,Middle Tuckahoe River,NJ,18908.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2322,Mean Low-Flow Concentration,mg/l,20.81698454917352,0.648183610840108,0.02817207920539821,gwlfe,020403020302,12,020403020302,Middle Tuckahoe River,NJ,18908.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2323,Total Loads,kg,581606.4838462832,20334.872657930824,785.5186411703621,gwlfe,020403020302,12,020403020302,Middle Tuckahoe River,NJ,18908.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2324,Loading Rates,kg/ha,182.23977419791908,2.1431912511718583,0.1267082944813323,gwlfe,020403020303,12,020403020303,Lower Tuckahoe River,NJ,16560.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2325,Mean Annual Concentration,mg/l,40.195162619421765,0.47270647280223915,0.027947030357793806,gwlfe,020403020303,12,020403020303,Lower Tuckahoe River,NJ,16560.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2326,Mean Low-Flow Concentration,mg/l,44.62686665003274,0.5907472823135959,0.04182390409803393,gwlfe,020403020303,12,020403020303,Lower Tuckahoe River,NJ,16560.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2327,Total Loads,kg,1161468.7528955976,13659.200801093604,807.5499732178752,gwlfe,020403020303,12,020403020303,Lower Tuckahoe River,NJ,16560.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2328,Loading Rates,kg/ha,341.9256110018763,1.3543077306549183,0.12715176109764453,gwlfe,020403020304,12,020403020304,Cedar Swamp Creek-Tuckahoe River,NJ,10294.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2329,Mean Annual Concentration,mg/l,96.45043356998306,0.3820233512959341,0.03586699004827522,gwlfe,020403020304,12,020403020304,Cedar Swamp Creek-Tuckahoe River,NJ,10294.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2330,Mean Low-Flow Concentration,mg/l,120.42335823097682,0.4659592143388616,0.053190421748100375,gwlfe,020403020304,12,020403020304,Cedar Swamp Creek-Tuckahoe River,NJ,10294.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2331,Total Loads,kg,1297470.92350772,5139.056114743154,482.490072661122,gwlfe,020403020304,12,020403020304,Cedar Swamp Creek-Tuckahoe River,NJ,10294.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2332,Loading Rates,kg/ha,10930.454845350785,8.35661409266804,2.3006151646823385,gwlfe,0204030204,10,0204030204,Great Egg Harbor Bay-Frontal Atlantic Ocean,NJ,154794.76,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2333,Mean Annual Concentration,mg/l,2083.499594675692,1.5928890719804514,0.4385298536006691,gwlfe,0204030204,10,0204030204,Great Egg Harbor Bay-Frontal Atlantic Ocean,NJ,154794.76,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2334,Mean Low-Flow Concentration,mg/l,2918.35459696673,2.262128193590422,0.709904225111857,gwlfe,0204030204,10,0204030204,Great Egg Harbor Bay-Frontal Atlantic Ocean,NJ,154794.76,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2335,Total Loads,kg,522309598.6941182,399319.1330953238,109934.43552131263,gwlfe,0204030204,10,0204030204,Great Egg Harbor Bay-Frontal Atlantic Ocean,NJ,154794.76,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2336,Loading Rates,kg/ha,500.60602996784297,3.371277593633809,0.26313657171361354,gwlfe,020403020401,12,020403020401,Absecon Creek,NJ,16885.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2337,Mean Annual Concentration,mg/l,133.80188134371863,0.9010744129252778,0.0703310911933671,gwlfe,020403020401,12,020403020401,Absecon Creek,NJ,16885.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2338,Mean Low-Flow Concentration,mg/l,146.8718995782881,1.533985115758116,0.14557455018312862,gwlfe,020403020401,12,020403020401,Absecon Creek,NJ,16885.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2339,Total Loads,kg,3342946.9469192615,22512.717514767846,1757.1733985891683,gwlfe,020403020401,12,020403020401,Absecon Creek,NJ,16885.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2340,Loading Rates,kg/ha,1010.4254017079564,4.1486788012781135,0.37365168498168666,gwlfe,020403020402,12,020403020402,Patcong Creek,NJ,18565.11,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2341,Mean Annual Concentration,mg/l,231.99407983959026,0.9525383263580233,0.08579057760356408,gwlfe,020403020402,12,020403020402,Patcong Creek,NJ,18565.11,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2342,Mean Low-Flow Concentration,mg/l,264.8422621263856,1.5012795223079403,0.15503266125592652,gwlfe,020403020402,12,020403020402,Patcong Creek,NJ,18565.11,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2343,Total Loads,kg,7461688.463992747,30636.748343798485,2759.305598084262,gwlfe,020403020402,12,020403020402,Patcong Creek,NJ,18565.11,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2344,Loading Rates,kg/ha,4583.723910373405,24.708248778632647,1.7409646014934004,gwlfe,020403020403,12,020403020403,Absecon Bay,NJ,26836.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2345,Mean Annual Concentration,mg/l,739.3007532191322,3.985149910846342,0.28079711308508243,gwlfe,020403020403,12,020403020403,Absecon Bay,NJ,26836.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2346,Mean Low-Flow Concentration,mg/l,922.3440978405337,4.098637603672296,0.4632050393901153,gwlfe,020403020403,12,020403020403,Absecon Bay,NJ,26836.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2347,Total Loads,kg,30781081.175330527,165923.30302315185,11691.099588408633,gwlfe,020403020403,12,020403020403,Absecon Bay,NJ,26836.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2348,Loading Rates,kg/ha,2114.4476263634165,3.4933352884379083,0.5168354378705038,gwlfe,020403020404,12,020403020404,Cape May Harbor-Cape May Inlet,NJ,13361.71,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2349,Mean Annual Concentration,mg/l,431.20622786574785,0.7124073037402886,0.10539994314012768,gwlfe,020403020404,12,020403020404,Cape May Harbor-Cape May Inlet,NJ,13361.71,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2350,Mean Low-Flow Concentration,mg/l,613.8224234577837,1.5262820838108606,0.27886304963931713,gwlfe,020403020404,12,020403020404,Cape May Harbor-Cape May Inlet,NJ,13361.71,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2351,Total Loads,kg,9392376.356306296,15517.395351241188,2295.783015020778,gwlfe,020403020404,12,020403020404,Cape May Harbor-Cape May Inlet,NJ,13361.71,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2352,Loading Rates,kg/ha,3546.9931098167967,3.632545353796647,0.6849690597967065,gwlfe,020403020405,12,020403020405,Great Channel-Hereford Inlet,NJ,22579.47,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2353,Mean Annual Concentration,mg/l,652.4541397740913,0.6681911074036956,0.1259971149773706,gwlfe,020403020405,12,020403020405,Great Channel-Hereford Inlet,NJ,22579.47,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2354,Mean Low-Flow Concentration,mg/l,875.498700964866,1.1087360583206767,0.22601565354944306,gwlfe,020403020405,12,020403020405,Great Channel-Hereford Inlet,NJ,22579.47,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2355,Total Loads,kg,22774888.058822677,23324.210462192896,4398.117836048674,gwlfe,020403020405,12,020403020405,Great Channel-Hereford Inlet,NJ,22579.47,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2356,Loading Rates,kg/ha,2385.764287327014,2.855003112102746,0.5159535980903148,gwlfe,020403020406,12,020403020406,Townsend Channel-Townsends Inlet,NJ,17283.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2357,Mean Annual Concentration,mg/l,509.5905666262049,0.6098182713792119,0.11020581027233471,gwlfe,020403020406,12,020403020406,Townsend Channel-Townsends Inlet,NJ,17283.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2358,Mean Low-Flow Concentration,mg/l,688.9421301476118,0.9538039306618363,0.19499861588176673,gwlfe,020403020406,12,020403020406,Townsend Channel-Townsends Inlet,NJ,17283.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2359,Total Loads,kg,12916527.85158845,15456.986848924265,2793.372780060964,gwlfe,020403020406,12,020403020406,Townsend Channel-Townsends Inlet,NJ,17283.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2360,Loading Rates,kg/ha,2261.9197249529993,3.088454668527556,0.6797056421861553,gwlfe,020403020407,12,020403020407,Corson Inlet-Ludlam Bay,NJ,12097.26,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2361,Mean Annual Concentration,mg/l,505.97946710984303,0.6908709580340879,0.1520465535672583,gwlfe,020403020407,12,020403020407,Corson Inlet-Ludlam Bay,NJ,12097.26,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2362,Mean Low-Flow Concentration,mg/l,595.339641362716,1.0782169585198436,0.2174438272619156,gwlfe,020403020407,12,020403020407,Corson Inlet-Ludlam Bay,NJ,12097.26,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2363,Total Loads,kg,8958785.454621345,12232.44240563709,2692.110137006705,gwlfe,020403020407,12,020403020407,Corson Inlet-Ludlam Bay,NJ,12097.26,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2364,Loading Rates,kg/ha,7069.694527231683,11.125165686339022,1.605603531081526,gwlfe,020403020408,12,020403020408,Great Egg Harbor Bay-Great Egg Harbor Inlet,NJ,27184.6,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2365,Mean Annual Concentration,mg/l,1083.6543638788783,1.705283629786138,0.2461095407183231,gwlfe,020403020408,12,020403020408,Great Egg Harbor Bay-Great Egg Harbor Inlet,NJ,27184.6,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2366,Mean Low-Flow Concentration,mg/l,1425.239832136993,2.418095746816787,0.3812956490111594,gwlfe,020403020408,12,020403020408,Great Egg Harbor Bay-Great Egg Harbor Inlet,NJ,27184.6,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2367,Total Loads,kg,47861124.97990577,75316.25917994654,10869.775345068821,gwlfe,020403020408,12,020403020408,Great Egg Harbor Bay-Great Egg Harbor Inlet,NJ,27184.6,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2368,Loading Rates,kg/ha,2220.907314201349,191.16102134815583,2.0194670084703104,gwlfe,0204030205,10,0204030205,Great Egg Harbor Bay-Atlantic Ocean,NJ,121363.62,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2369,Mean Annual Concentration,mg/l,187.05516090354982,16.100471810830552,0.1700889198722217,gwlfe,0204030205,10,0204030205,Great Egg Harbor Bay-Atlantic Ocean,NJ,121363.62,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2370,Mean Low-Flow Concentration,mg/l,202.50752102472168,11.065670901728378,0.22658196376935819,gwlfe,0204030205,10,0204030205,Great Egg Harbor Bay-Atlantic Ocean,NJ,121363.62,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2371,Total Loads,kg,6799974.01462169,585296.8151637835,6183.204086534395,gwlfe,0204030205,10,0204030205,Great Egg Harbor Bay-Atlantic Ocean,NJ,121363.62,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2372,Loading Rates,kg/ha,2220.907314201349,191.16102134815583,2.0194670084703104,gwlfe,020403020500,12,020403020500,Great Egg Harbor Inlet-Atlantic Ocean,NJ,121363.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2373,Mean Annual Concentration,mg/l,187.05516090354982,16.100471810830552,0.1700889198722217,gwlfe,020403020500,12,020403020500,Great Egg Harbor Inlet-Atlantic Ocean,NJ,121363.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
